x1,x2,label
1.6125,1.9306,outer
-0.7958,0.5097,inner
1.9312,0.3792,outer
0.5035,-0.0071,inner
-0.0696,0.1304,inner
-1.122,-1.5641,outer
-1.0627,2.2524,outer
0.8738,1.3714,outer
-2.0777,1.3174,outer
1.7143,1.6088,outer
-0.2144,1.631,outer
0.1435,0.3888,inner
-0.0982,-0.2458,inner
0.3761,2.2266,outer
-0.6398,-0.5338,inner
-0.3705,0.1861,inner
-1.7556,-1.1361,outer
2.1776,0.9966,outer
-1.3901,-1.2967,outer
-0.757,-0.1494,inner
0.6997,0.076,inner
-1.7161,1.2727,outer
-2.033,1.3914,outer
1.6003,1.0904,outer
-0.5746,-0.7776,inner
-2.2939,-0.7674,outer
-1.7753,0.6052,outer
1.3614,0.6602,outer
-0.5231,-0.049,inner
0.262,1.9799,outer
0.2197,0.55,inner
-0.5824,0.5206,inner
1.7076,0.8196,outer
-0.4137,0.5578,inner
0.1733,2.1682,outer
0.4363,-0.4969,inner
0.8757,-1.9721,outer
-1.9632,-1.5927,outer
1.6789,-1.2708,outer
-2.0559,1.1996,outer
0.7265,-0.5974,inner
0.2509,0.9509,inner
1.9448,0.9583,outer
-0.2606,1.6647,outer
-0.7178,-1.8546,outer
1.1301,1.4143,outer
-0.1963,0.1261,inner
-0.6218,-0.0563,inner
-0.7759,-0.1232,inner
0.5681,0.671,inner
0.0243,0.3981,inner
0.4763,-0.4543,inner
0.2406,-0.9951,inner
0.9314,0.1262,inner
-0.9139,0.3262,inner
0.2705,-1.0058,inner
0.8947,0.0255,inner
0.2667,-0.9048,inner
0.8363,0.3453,inner
-2.1048,0.096,outer
-2.1727,-0.8565,outer
0.4259,0.3609,inner
0.6479,2.0095,outer
-1.1742,-1.633,outer
1.7605,1.3778,outer
-0.4863,0.8107,inner
0.5437,0.4281,inner
-0.5014,0.7459,inner
-0.216,1.8818,outer
1.1651,2.198,outer
0.0144,-1.0622,inner
1.8627,-0.0899,outer
-0.2494,0.3958,inner
1.6793,-0.8802,outer
1.5908,1.5971,outer
-0.5712,-0.6251,inner
1.2362,-2.107,outer
1.645,0.0947,outer
0.7534,0.2914,inner
2.042,0.9901,outer
0.5327,1.4772,outer
1.9464,1.7019,outer
-1.5681,1.1893,outer
-1.4399,0.6013,outer
-1.2022,-0.965,outer
-0.6984,0.3324,inner
0.3032,0.5277,inner
1.8809,1.7214,outer
-0.4915,-0.7611,inner
-1.6803,-1.2937,outer
0.4071,-2.3789,outer
0.1109,-0.7844,inner
-2.0665,-0.0614,outer
-1.8426,0.8354,outer
0.6787,-0.2574,inner
-1.3572,2.0504,outer
-1.679,1.021,outer
-0.4414,-0.1945,inner
0.3542,-0.9291,inner
2.1671,-0.8567,outer
-0.1126,-2.2577,outer
1.2594,-1.4994,outer
-1.8535,-0.9074,outer
-1.6502,-1.5958,outer
0.1536,-0.5241,inner
0.5455,0.6906,inner
0.7148,0.2969,inner
-0.7552,-0.3549,inner
1.388,1.78,outer
-0.6285,-2.2961,outer
-1.1167,-1.8928,outer
0.0136,-0.0632,inner
1.404,0.5151,outer
0.778,-0.5621,inner
-0.0188,0.7524,inner
-0.4136,0.6937,inner
-0.7712,-0.4255,inner
-0.1879,-0.9606,inner
-0.5289,0.6534,inner
0.1304,0.6664,inner
-0.7398,-0.0142,inner
0.4942,0.3553,inner
-0.2234,-0.8899,inner
-0.493,-0.6189,inner
1.6092,-1.3886,outer
-0.8762,-0.1866,inner
1.1618,1.7895,outer
1.1336,2.1648,outer
-0.159,-0.5148,inner
0.6318,-1.5031,outer
1.6423,-1.3278,outer
0.9815,-1.6828,outer
0.8068,0.2702,inner
-0.4155,2.2976,outer
-1.7182,-0.0381,outer
-1.2387,-1.7421,outer
-0.4092,0.7789,inner
-1.758,0.7259,outer
0.4121,-0.6999,inner
-0.4967,0.3061,inner
0.586,0.0238,inner
0.0894,0.0408,inner
-0.4292,0.5242,inner
-0.2495,-0.5537,inner
2.4054,0.2214,outer
0.0711,1.9964,outer
-0.3795,0.1416,inner
0.6517,-0.4121,inner
0.0899,0.4219,inner
0.915,0.0837,inner
-2.4039,0.1899,outer
0.0342,1.933,outer
0.7625,0.744,inner
-2.3301,0.3934,outer
0.2532,-0.2815,inner
-1.472,-1.876,outer
-1.6601,0.2355,outer
-0.704,0.2017,inner
-1.5652,-0.5887,outer
-0.2615,-0.149,inner
-2.0744,-1.0117,outer
0.4044,-0.3821,inner
-0.3129,-1.5953,outer
-1.084,-1.8521,outer
0.4449,0.902,inner
-1.7975,1.2071,outer
0.1682,-0.5247,inner
1.2325,1.1716,outer
-0.547,-0.3601,inner
1.317,1.4416,outer
-1.8235,1.667,outer
-0.7247,-0.1812,inner
-0.2796,-0.7298,inner
0.6674,0.4747,inner
1.7696,0.1863,outer
0.3894,0.0612,inner
0.1007,-0.3032,inner
-1.6048,-0.8655,outer
0.0434,2.4752,outer
-0.0442,2.1538,outer
-0.4533,-0.8387,inner
-0.7484,-1.7393,outer
-1.5249,-1.6733,outer
0.0714,-0.956,inner
-1.4346,-1.805,outer
-1.183,2.1264,outer
-1.5766,0.3447,outer
0.7647,1.5572,outer
-0.5329,-0.1689,inner
-0.4433,0.021,inner
-1.1213,-1.7418,outer
-1.8503,-1.6077,outer
-2.1927,0.5855,outer
-1.1493,1.4811,outer
-0.022,2.5329,outer
-1.8214,-1.179,outer
0.6499,2.4235,outer
0.2952,-2.0895,outer
-0.332,-0.4605,inner
0.6198,1.6683,outer
0.1947,0.1101,inner
-1.2565,-1.843,outer
-0.3827,-1.9867,outer
1.2939,2.076,outer
1.7633,-0.024,outer
-1.8156,-1.1054,outer
0.1275,-0.4819,inner
-0.8624,0.4621,inner
0.6488,0.3192,inner
0.628,0.2579,inner
0.4542,0.6054,inner
-0.7372,-0.6582,inner
1.7737,1.1826,outer
-0.5056,-0.8143,inner
-0.724,0.0724,inner
1.3444,1.5195,outer
0.7399,0.2894,inner
-2.1011,1.0853,outer
-1.6487,-1.3943,outer
1.6865,-1.2787,outer
0.0028,-0.5215,inner
-0.0092,-2.3333,outer
1.2767,-1.138,outer
-0.2089,-0.845,inner
0.4717,-0.1423,inner
-0.407,0.0621,inner
0.0889,-1.8974,outer
1.3715,0.9779,outer
0.2886,0.059,inner
2.2834,-0.045,outer
-0.554,-0.0087,inner
-0.7889,-2.3928,outer
-0.4099,0.1981,inner
0.2979,-2.1244,outer
-0.0922,-0.4444,inner
-0.0434,0.4062,inner
0.7263,0.7431,inner
1.4908,1.1037,outer
2.0411,-1.2946,outer
-0.6923,-0.0562,inner
-0.0815,0.6829,inner
0.0246,-0.3214,inner
0.9751,1.8007,outer
0.7069,-2.0662,outer
0.0019,-1.5755,outer
-0.6095,-0.0017,inner
-1.421,-1.4816,outer
-0.326,-1.8748,outer
-0.2169,-1.5533,outer
0.8983,-1.4,outer
-1.6385,1.3209,outer
-0.8022,0.6417,inner
-1.5635,0.6875,outer
1.2884,0.8788,outer
0.8173,0.479,inner
-0.9102,0.3016,inner
1.7698,0.2927,outer
1.9496,-0.8509,outer
-1.5907,1.7999,outer
-0.0291,0.1597,inner
-0.1533,-0.9378,inner
-0.484,1.4888,outer
-1.4421,1.5075,outer
0.5364,-0.6238,inner
-1.5995,1.786,outer
1.5519,1.7919,outer
-1.9309,0.5063,outer
0.4557,0.7111,inner
0.83,-2.3238,outer
-0.0583,1.0158,inner
-1.5797,1.6027,outer
-0.1685,0.0935,inner
0.8387,-1.5545,outer
-1.8104,-0.7133,outer
-1.5945,0.8238,outer
-1.7592,-0.9691,outer
0.6947,-0.6211,inner
-0.414,-2.4773,outer
-0.1284,-1.8428,outer
1.5971,0.2001,outer
-0.3162,-1.7323,outer
0.6775,0.0729,inner
1.5552,-1.3679,outer
1.7677,-0.0841,outer
-1.5596,-1.2953,outer
-2.0687,-1.3788,outer
-1.5115,-0.2586,outer
-1.8239,0.029,outer
-0.0289,-1.008,inner
-0.7617,0.0217,inner
0.0573,0.3971,inner
-1.3549,1.0959,outer
-2.2769,-0.6372,outer
0.6553,0.3812,inner
-1.261,-1.2433,outer
0.3018,1.7858,outer
0.1437,0.2527,inner
0.5682,-0.3469,inner
-0.6592,0.0811,inner
0.0078,2.051,outer
0.0179,-0.4817,inner
1.4812,-1.1765,outer
0.6032,0.3133,inner
-1.2899,1.1597,outer
-1.5354,1.1252,outer
1.3771,0.9385,outer
-0.5037,-1.7574,outer
-2.2224,0.6072,outer
-1.5537,0.624,outer
1.5023,-1.4729,outer
0.7082,0.5603,inner
-0.5206,0.168,inner
-0.5587,-0.172,inner
1.3949,-1.3196,outer
-0.6714,-0.84,inner
-0.035,0.8401,inner
-0.6198,0.2643,inner
-0.7048,-2.3479,outer
-0.3855,-0.5969,inner
-0.8411,0.3646,inner
2.2299,-0.3168,outer
1.9073,-0.343,outer
0.6538,-0.4511,inner
0.2003,1.7262,outer
2.1211,-1.1949,outer
1.6944,-0.1157,outer
0.3525,-0.0639,inner
1.2184,-1.6758,outer
-0.78,-1.8469,outer
1.3281,1.7625,outer
0.7435,-0.2919,inner
-0.2963,0.4365,inner
1.6658,1.0871,outer
0.1081,-0.9377,inner
-0.0152,0.7042,inner
1.7659,-0.3906,outer
-0.073,0.4237,inner
-0.8345,2.1962,outer
-1.8736,0.5402,outer
0.4649,0.1354,inner
-0.6988,-0.1584,inner
-2.3503,0.6753,outer
-2.0403,0.8211,outer
0.9491,1.1305,outer
2.2021,-1.1673,outer
-0.0179,2.0008,outer
-0.2195,0.1579,inner
-2.1193,0.3344,outer
-0.3875,0.7984,inner
-0.3755,-0.1811,inner
-0.8419,-0.5797,inner
1.6194,1.4095,outer
1.8055,-1.3343,outer
1.8599,1.7214,outer
0.6607,-0.2485,inner
-1.0593,1.5709,outer
1.8643,0.2544,outer
0.3265,2.4665,outer
0.9249,-0.3066,inner
0.2212,0.5845,inner
-1.9376,-1.2356,outer
-0.3545,2.077,outer
-0.626,2.0633,outer
-0.2613,0.6829,inner
0.4916,0.4987,inner
0.0887,-1.0219,inner
-2.0456,-0.2309,outer
-0.8931,2.0489,outer
0.1821,0.5667,inner
-0.6587,1.8143,outer
-0.3922,0.411,inner
0.6273,-0.3631,inner
-1.2359,-1.9923,outer
2.1675,-0.7086,outer
0.1971,0.635,inner
-1.0429,1.5485,outer
0.1405,-0.5879,inner
1.5732,-1.7197,outer
-0.1568,-2.3366,outer
-2.4049,0.1562,outer
1.9337,-0.9131,outer
-0.5287,-1.2334,outer
-1.8385,-0.3058,outer
0.2227,-1.0084,inner
0.6467,0.3869,inner
1.8438,-0.2347,outer
0.9643,-2.2993,outer
-0.3059,-0.0918,inner
0.0757,0.267,inner
-1.9647,-0.27,outer
-1.1328,1.2982,outer
1.4082,1.3817,outer
-2.1244,0.7802,outer
-0.7285,-1.7336,outer
0.4014,0.5124,inner
-0.108,0.257,inner
0.9385,1.2439,outer
0.3096,0.2272,inner
-1.1755,-1.2663,outer
0.1425,-0.6544,inner
-0.3178,-0.5096,inner
-0.4743,0.1674,inner
-0.4514,-0.5372,inner
0.7246,0.2054,inner
-0.39,0.003,inner
-1.6916,0.5987,outer
-0.0361,-2.0909,outer
-0.1372,0.6555,inner
1.795,-1.0233,outer
1.6883,1.0426,outer
-1.6494,-1.607,outer
0.7597,0.4487,inner
-0.8525,-0.2649,inner
0.9149,-0.073,inner
0.0318,-0.2978,inner
-0.4313,0.2572,inner
-0.8291,0.045,inner
1.3405,1.6936,outer
0.2373,0.1331,inner
1.6694,0.837,outer
-0.4931,1.9409,outer
-0.3817,0.4599,inner
0.8198,0.348,inner
-1.8607,-0.837,outer
-1.4824,-0.8083,outer
-1.1529,-1.7379,outer
0.5802,0.1892,inner
-1.7762,0.3542,outer
-0.3488,-0.0022,inner
-0.0468,0.2018,inner
1.3902,1.943,outer
0.5819,1.5932,outer
1.2635,1.8024,outer
1.499,1.0242,outer
0.631,-0.0998,inner
-0.2533,0.0095,inner
-1.5415,-0.2357,outer
-0.9734,1.9994,outer
0.583,-0.2096,inner
0.0588,2.4832,outer
-0.5286,-1.8245,outer
-0.0223,2.0345,outer
-0.9142,0.1336,inner
-0.6834,0.0807,inner
2.0491,-0.4473,outer
0.8033,-0.035,inner
-0.2357,2.1467,outer
1.747,-0.4099,outer
0.4251,0.1879,inner
-0.3961,-2.3593,outer
-0.3702,0.3286,inner
-0.2608,-0.0012,inner
-1.4323,1.4876,outer
-0.4091,0.708,inner
0.4141,0.6134,inner
1.5838,-0.3104,outer
1.6813,-1.5196,outer
-1.7105,-0.8203,outer
0.8837,-0.1357,inner
0.6709,0.6775,inner
0.3879,-1.5221,outer
1.7375,0.399,outer
0.2082,-0.6885,inner
-1.1759,1.2464,outer
-1.9482,0.2585,outer
2.1105,-1.2256,outer
-1.6196,1.672,outer
1.1594,-2.045,outer
-2.2099,0.0364,outer
0.8127,-0.2049,inner
1.8216,-0.0655,outer
0.0161,-0.3237,inner
-0.5954,-2.2353,outer
-0.8424,0.2642,inner
1.3149,1.8273,outer
0.73,0.678,inner
0.8002,0.5087,inner
0.0515,0.5398,inner
-0.1704,-0.4517,inner
-1.9135,-0.4834,outer
0.8016,0.2051,inner
1.9826,0.7516,outer
-1.2535,-0.9786,outer
-0.8149,0.1982,inner
-0.4353,0.8406,inner
0.4554,0.1597,inner
0.4712,-2.044,outer
-0.1551,0.0086,inner
-0.564,0.2592,inner
0.5747,0.467,inner
0.6222,0.1099,inner
-0.5297,0.7181,inner
1.0364,1.8446,outer
-0.5728,-1.9012,outer
0.827,-2.1601,outer
-0.0609,-1.9126,outer
2.1356,-0.4501,outer
-2.2588,1.0251,outer
0.495,-0.6804,inner
-2.262,-0.7052,outer
0.2807,0.4124,inner
-2.1282,0.0333,outer
1.9927,-0.9707,outer
0.2702,-0.1868,inner
-0.4048,0.6906,inner
1.4716,-1.9446,outer
0.5087,0.4139,inner
1.1287,-1.4128,outer
-1.8207,0.7184,outer
-0.0115,-0.3043,inner
1.1812,-1.7492,outer
1.693,0.7151,outer
1.814,1.4105,outer
0.3672,0.2109,inner
-1.577,-1.6763,outer
1.4517,-1.8945,outer
-0.418,0.0888,inner
-0.4091,0.6647,inner
1.0037,1.1425,outer
0.116,-0.4144,inner
0.3739,-0.2873,inner
-0.1806,-0.7268,inner
-0.7976,-0.1077,inner
0.1822,0.7416,inner
0.2503,-0.2893,inner
-1.6426,-0.9137,outer
-0.7726,-0.2673,inner
0.1315,-0.2403,inner
-0.5187,0.5539,inner
-0.4837,0.7581,inner
-1.9181,0.5072,outer
1.4863,1.734,outer
2.2133,0.0263,outer
0.5595,0.044,inner
-0.0175,0.2402,inner
1.7138,0.7092,outer
2.0301,1.473,outer
2.4592,0.4814,outer
1.137,1.9513,outer
-1.4328,1.4149,outer
1.282,-1.1512,outer
-1.34,1.7546,outer
-0.9011,0.1828,inner
-0.8101,1.6783,outer
-0.7299,0.5121,inner
-1.2125,-1.6029,outer
0.0954,-0.1401,inner
-0.0637,0.0656,inner
-0.4738,0.1902,inner
2.169,0.5461,outer
2.1388,1.0461,outer
0.5035,0.7063,inner
1.2704,1.3372,outer
0.0546,-0.2064,inner
0.0163,0.2666,inner
-1.8259,-0.9549,outer
-0.8982,0.0326,inner
0.6357,-0.0992,inner
0.0145,-1.0289,inner
0.6513,-0.2803,inner
-0.3826,2.0003,outer
-1.4624,-0.9114,outer
-0.0944,-0.7676,inner
-0.8333,0.0342,inner
-2.0838,-0.9707,outer
-0.7947,0.2937,inner
-0.2558,-0.8056,inner
-2.3067,0.1426,outer
-1.2005,-1.725,outer
-0.7651,-1.9116,outer
1.4117,1.8616,outer
-0.9694,-0.3674,inner
0.4306,-0.8803,inner
-0.1871,0.9692,inner
0.3224,-0.1369,inner
0.3836,0.3061,inner
-0.9076,0.1845,inner
-0.2672,-0.6577,inner
-1.0168,1.4438,outer
-2.3739,-0.3346,outer
-1.2125,-1.5342,outer
0.465,-2.0135,outer
-0.319,0.7386,inner
-0.1082,0.1764,inner
-1.0013,-1.3285,outer
2.2048,0.3662,outer
-1.5123,1.0878,outer
-2.4089,0.6701,outer
-0.6439,1.3755,outer
1.6725,1.5815,outer
1.6615,1.3225,outer
0.2905,-2.1504,outer
0.6738,-0.0143,inner
-0.3934,-0.0663,inner
1.7127,0.9319,outer
-0.4846,-2.3718,outer
-0.7668,0.5032,inner
-0.0479,-0.8708,inner
2.0502,0.8393,outer
0.8509,-0.2333,inner
0.2029,2.0234,outer
-0.3056,0.0153,inner
-0.2303,-2.1341,outer
-0.5629,-0.5057,inner
0.489,-0.5583,inner
-0.843,0.5212,inner
-0.8056,-1.9397,outer
-1.4781,-0.7089,outer
-1.6889,-1.4049,outer
-0.1145,-0.3889,inner
-0.972,-1.8946,outer
0.7451,2.0051,outer
-0.8238,0.463,inner
-0.434,-0.2486,inner
-1.562,1.0949,outer
-1.0398,1.3787,outer
-1.7436,0.0765,outer
0.405,0.9308,inner
-0.4104,0.3798,inner
0.9199,1.9491,outer
-0.2629,-0.7764,inner
-0.3162,-0.4177,inner
-1.9361,-0.7999,outer
-0.4046,-0.3202,inner
-1.8362,-0.214,outer
-0.2657,0.6031,inner
-1.6986,0.5688,outer
1.1273,-2.2415,outer
-1.2584,1.0247,outer
0.3496,-0.7185,inner
0.8808,-0.192,inner
0.3971,0.6574,inner
-0.0807,0.4533,inner
-0.8229,2.3819,outer
0.2841,-0.7102,inner
-0.4352,-0.4989,inner
-0.8859,0.0742,inner
-0.0091,2.1894,outer
-1.6296,1.8889,outer
-0.6362,0.4392,inner
-0.3597,2.3176,outer
-1.5591,-1.6987,outer
-0.6306,-0.0162,inner
0.7053,-0.279,inner
-0.3551,-1.5377,outer
-0.4309,0.5682,inner
-0.2738,0.2607,inner
0.2176,-0.2723,inner
-0.386,0.0863,inner
0.3108,-0.8603,inner
-0.9389,2.1859,outer
1.6371,1.2369,outer
-0.1776,-0.7465,inner
0.3528,-0.9413,inner
0.8703,-2.1785,outer
1.2438,-1.0678,outer
0.8434,-0.2307,inner
-0.4688,0.6071,inner
0.1646,0.9242,inner
-1.942,-1.1552,outer
-2.2676,1.1161,outer
1.0898,-1.5776,outer
-0.8796,0.5538,inner
-0.3847,0.2598,inner
1.9496,-0.0721,outer
2.1835,0.4936,outer
0.0004,0.1407,inner
2.4551,-0.0895,outer
1.8431,0.703,outer
1.7936,0.9825,outer
-0.8745,0.2161,inner
-0.2784,0.8302,inner
-0.5121,1.9896,outer
2.3811,0.0929,outer
-0.5557,0.577,inner
-0.9218,-0.1432,inner
0.1377,2.4516,outer
-0.3424,-2.3756,outer
0.3959,-0.1816,inner
1.2595,1.54,outer
2.1503,0.8461,outer
-0.0505,0.1931,inner
0.0273,2.2541,outer
-0.3886,2.0162,outer
-0.4631,-2.0625,outer
-0.1202,-2.3218,outer
-1.8283,0.1789,outer
-0.7392,-1.3747,outer
0.5158,0.304,inner
1.1849,1.6806,outer
-0.8493,-2.1735,outer
-0.8408,-0.286,inner
0.855,-1.5211,outer
0.4823,0.4864,inner
2.054,-1.1084,outer
0.623,0.0578,inner
1.6106,0.2668,outer
1.6802,-0.3703,outer
-0.4629,0.1159,inner
-0.7045,2.3806,outer
-0.6444,-2.282,outer
-0.6684,-0.0656,inner
1.7476,1.5277,outer
-0.8216,1.5959,outer
0.8269,0.407,inner
0.0295,0.272,inner
0.3853,-0.7026,inner
-2.2781,-0.7531,outer
1.2012,2.1442,outer
-0.8869,0.3917,inner
0.0038,-2.1569,outer
-2.0266,-0.5042,outer
-1.418,-0.8613,outer
1.8333,-0.0549,outer
0.4735,-2.1898,outer
-0.3356,0.0723,inner
0.8216,-0.0717,inner
0.7164,-0.0354,inner
-0.2473,-0.143,inner
2.3049,0.4268,outer
1.2057,-1.2457,outer
-1.2425,2.1815,outer
0.1088,1.8048,outer
-0.3483,0.761,inner
-1.6576,1.0153,outer
1.9646,0.7991,outer
-0.2253,-0.9495,inner
2.205,-0.4724,outer
0.9107,0.2818,inner
1.9367,1.3709,outer
1.8109,1.0939,outer
0.0537,-0.0525,inner
0.5756,-0.7746,inner
1.8564,1.2874,outer
-1.2007,2.0174,outer
0.1731,0.8609,inner
-1.7289,-1.3312,outer
-0.1531,-0.0039,inner
1.4063,1.1642,outer
0.3562,0.6676,inner
-0.3335,0.5204,inner
0.1065,-0.6671,inner
-0.9983,2.0415,outer
-0.3897,0.7205,inner
0.5872,0.7094,inner
-0.5839,0.0153,inner
1.7522,1.6514,outer
0.4748,0.5718,inner
-0.5619,0.0973,inner
-0.5742,0.4302,inner
-0.26,-0.3165,inner
0.4489,0.1744,inner
-0.1296,2.3343,outer
0.3932,0.7748,inner
-0.1227,-0.4133,inner
0.8685,0.3694,inner
2.0491,1.3006,outer
0.5798,0.6116,inner
-0.3115,-0.8289,inner
-0.2683,-0.5099,inner
-1.6406,-1.5935,outer
0.4058,-0.2543,inner
-0.7581,0.2774,inner
0.9016,-1.4878,outer
0.3093,-0.2307,inner
-0.4466,0.0252,inner
-0.3439,0.9286,inner
0.4656,-0.062,inner
-2.0645,-0.6437,outer
-0.5296,0.2858,inner
0.1335,-0.5029,inner
0.922,-1.7503,outer
-1.3934,1.7046,outer
-0.2678,0.447,inner
-0.008,-2.2012,outer
0.3877,-0.1081,inner
1.0894,-1.1482,outer
-0.8037,1.281,outer
-1.8208,0.0481,outer
-0.5375,-0.6684,inner
1.7648,1.8088,outer
-0.2791,0.3235,inner
0.6112,0.0942,inner
-1.4888,-0.3656,outer
0.5749,-0.8024,inner
0.0174,-0.825,inner
-1.8033,-0.2115,outer
0.9875,1.1507,outer
-0.3183,-0.0221,inner
0.0785,0.5416,inner
-0.1502,2.0026,outer
0.0719,0.4013,inner
1.2526,1.6365,outer
0.4819,-0.6734,inner
-0.5445,-1.7005,outer
-1.8741,0.3691,outer
-1.7034,-0.0161,outer
-0.797,0.3328,inner
0.3253,0.3269,inner
0.9569,1.3007,outer
-0.6728,0.5215,inner
0.3595,-0.0096,inner
0.7699,-1.8122,outer
-0.2876,0.275,inner
-2.0711,0.8523,outer
0.3177,0.2787,inner
0.0338,0.4205,inner
-0.5149,1.7121,outer
-1.1261,2.0964,outer
-0.3158,-0.3809,inner
-0.2138,0.5314,inner
-0.2892,-0.4086,inner
0.8214,-0.0417,inner
-1.0227,-1.5041,outer
0.0213,-0.1032,inner
-0.0763,-0.9201,inner
0.0501,0.8353,inner
1.0217,1.9496,outer
-0.031,0.2379,inner
-1.7693,0.3321,outer
0.4201,-0.0501,inner
-0.5619,-2.3353,outer
-0.4969,-0.182,inner
1.8753,0.1747,outer
0.2597,0.1485,inner
0.1229,-0.0247,inner
0.2079,-0.906,inner
-0.0758,0.5446,inner
-0.1257,-0.066,inner
0.3534,2.4779,outer
-2.0604,0.8973,outer
-1.2641,1.5562,outer
2.1435,0.0331,outer
1.0893,-1.9758,outer
-1.2286,-0.9433,outer
0.1505,2.0846,outer
0.297,-0.638,inner
1.5771,-0.7653,outer
0.7944,-0.3477,inner
0.3197,-2.1956,outer
-0.0289,-0.4225,inner
0.5136,-0.0697,inner
-0.1606,0.2286,inner
-0.0772,1.8322,outer
0.6051,0.7652,inner
2.2445,0.2435,outer
-1.9328,-0.4752,outer
0.668,2.1372,outer
-0.5101,-1.7532,outer
1.3552,1.243,outer
-0.676,0.5838,inner
-0.0972,0.0759,inner
-2.4035,-0.6957,outer
0.1988,-0.1149,inner
-1.6376,0.0051,outer
1.4837,1.4835,outer
-0.3433,-0.0803,inner
-0.2454,-1.5453,outer
-0.3543,2.2826,outer
0.1593,-0.7714,inner
0.3529,2.0754,outer
0.2285,-0.194,inner
0.8965,-0.0319,inner
-0.7197,-0.0878,inner
-0.2364,0.3703,inner
-0.6041,-0.6076,inner
0.2121,-2.3966,outer
-0.8997,-0.4048,inner
0.6081,-0.532,inner
1.7105,-1.4552,outer
-0.0037,0.0969,inner
0.5336,-2.0719,outer
0.5862,0.1024,inner
-0.892,1.6379,outer
1.7481,-1.0903,outer
-1.9795,0.3081,outer
1.6058,-0.3116,outer
1.1491,1.3762,outer
2.1151,-0.0446,outer
1.3791,-0.9269,outer
1.2108,1.8523,outer
1.9102,1.3511,outer
-1.8732,0.0176,outer
-1.4901,-1.0548,outer
1.9278,1.3835,outer
1.6585,-0.2952,outer
-0.6513,0.6807,inner
0.3572,1.5194,outer
0.2769,0.1854,inner
-1.098,1.7135,outer
-1.1466,-1.4926,outer
-0.7434,-1.7648,outer
-0.7739,-0.41,inner
0.7254,-0.5729,inner
0.5393,0.7918,inner
2.3401,-0.0314,outer
1.9367,1.1531,outer
1.5109,-1.7161,outer
0.4193,-0.0539,inner
0.4749,-0.4059,inner
-1.3768,-1.5943,outer
-1.8237,1.2032,outer
-0.0184,-0.4124,inner
0.5098,0.5405,inner
0.7302,-0.3571,inner
-0.7496,0.4212,inner
-1.028,1.5305,outer
-0.5754,-0.8588,inner
0.3817,-0.7887,inner
-1.3219,1.5688,outer
-1.6373,1.1305,outer
-0.5405,-0.5302,inner
2.3021,-0.2205,outer
0.1384,-0.2615,inner
-0.5826,1.7125,outer
1.9807,-1.2051,outer
-0.2643,0.7893,inner
0.8011,-0.1288,inner
-0.2702,0.8447,inner
-0.1028,0.4564,inner
0.801,-0.0128,inner
-0.5881,-0.237,inner
0.3539,0.6602,inner
-0.5486,1.9374,outer
-1.6296,0.9028,outer
1.5385,-1.6843,outer
-0.6997,-0.1456,inner
-0.4478,0.3997,inner
1.8713,0.4352,outer
-2.4166,-0.4864,outer
-0.1801,-0.5977,inner
-1.7727,-0.6688,outer
-0.8679,-0.3478,inner
-0.4137,0.6729,inner
-0.272,-0.7474,inner
0.6256,0.6985,inner
-1.0847,1.9294,outer
-2.1936,0.5968,outer
